Stock_Return,Stock_Volatility,Bond_Yield,Bond_Volatility,FX_Return,FX_Volatility,VIX,Crisis_Label
0.00684,0.6404,0.0604,0.21,-0.04577,0.2297,51.73,1
-0.01002,0.4031,0.0814,0.1767,-0.0175,0.1571,43.1,1
0.01,0.3286,0.0729,0.2142,0.02175,0.1547,38.81,1
-0.01371,0.1652,0.0371,0.0331,0.00254,0.0882,13.35,0
0.00901,0.3533,0.1272,0.1982,0.00492,0.2711,61.08,1
-0.01472,0.6219,0.0892,0.1638,-0.01715,0.1529,57.55,1
0.01756,0.1096,0.0426,0.0458,0.00862,0.0625,16.21,0
-0.00826,0.6039,0.105,0.1331,-0.01117,0.1365,58.95,1
0.01098,0.1667,0.0412,0.0526,0.00143,0.0731,15.82,0
0.00273,0.1259,0.0511,0.0461,-0.00532,0.0609,18.54,0
0.00107,0.1311,0.0438,0.0685,0.00185,0.0742,16.19,0
-0.01857,0.4983,0.0925,0.1618,-0.01295,0.2351,32.63,1
-0.00677,0.1247,0.0437,0.052,-0.00271,0.0772,15.44,0
-0.01373,0.1022,0.0585,0.065,-0.00409,0.0424,12.07,0
0.0005,0.1415,0.0499,0.0614,0.00349,0.0639,16.18,0
-0.00571,0.1762,0.0435,0.0671,0.00493,0.0656,16.3,0
0.00827,0.1181,0.0437,0.0394,0.00558,0.0528,21.81,0
-0.01253,0.1256,0.0513,0.053,-0.0006,0.0682,19.28,0
0.00624,0.1431,0.0672,0.0337,-0.00029,0.0729,20.0,0
0.01558,0.1152,0.0345,0.0678,0.00315,0.0825,14.29,0
-0.01099,0.1767,0.0529,0.0483,-0.0028,0.0619,16.18,0
-0.01056,0.2607,0.0376,0.1425,0.03778,0.1549,48.95,1
0.00805,0.1295,0.036,0.039,-0.00618,0.0503,20.38,0
-0.00388,0.1401,0.0451,0.0336,0.00188,0.0599,19.39,0
0.01202,0.2907,0.0371,0.1426,-0.00828,0.2153,59.09,1
0.00579,0.1037,0.0286,0.0309,0.00166,0.0624,16.6,0
0.0084,0.1009,0.0514,0.0672,0.00228,0.09,21.45,0
-0.00658,0.1454,0.0459,0.036,0.00073,0.0802,14.28,0
-0.00523,0.1375,0.0377,0.0621,0.00155,0.0408,21.18,0
-0.00174,0.1034,0.0487,0.041,-0.00427,0.0746,17.16,0
0.01131,0.395,0.0792,0.17,0.01557,0.1649,53.47,1
0.00999,0.1331,0.0408,0.0416,-0.00541,0.0647,17.1,0
-0.00619,0.6444,0.069,0.1878,0.00887,0.1534,48.31,1
-0.02504,0.3174,0.0653,0.1686,-0.00442,0.1226,35.1,1
-0.00041,0.1425,0.0498,0.0531,-0.0042,0.0438,17.33,0
-0.00173,0.1798,0.0319,0.0477,0.00662,0.0719,20.47,0
0.0363,0.3806,0.0883,0.1998,-0.02933,0.1878,60.66,1
0.01276,0.1246,0.0443,0.0495,0.00142,0.0659,13.2,0
0.01065,0.1022,0.0415,0.0657,-0.0035,0.0818,21.57,0
-5e-05,0.178,0.0547,0.0524,0.00082,0.0751,11.13,0
-0.00903,0.1497,0.0507,0.0325,0.00415,0.0571,19.3,0
-0.00238,0.151,0.041,0.0378,0.00065,0.0896,17.73,0
0.0211,0.2452,0.0673,0.1765,0.01005,0.2559,54.47,1
-0.01191,0.1793,0.0512,0.0313,-0.00115,0.0807,12.64,0
-0.01217,0.5038,0.0551,0.099,0.01203,0.1328,67.74,1
0.00093,0.1491,0.0377,0.0564,0.00134,0.0736,21.35,0
0.00087,0.1324,0.0564,0.0322,0.00061,0.0523,21.36,0
-0.02017,0.4422,0.0484,0.1261,-0.00172,0.2654,39.65,1
-0.00128,0.1364,0.0426,0.0443,-0.00641,0.0645,13.01,0
-0.0216,0.3755,0.0758,0.0998,-0.00613,0.3186,39.32,1
-0.00759,0.1544,0.0565,0.0595,9e-05,0.067,12.63,0
-0.00339,0.1499,0.0538,0.0365,0.00586,0.0584,15.51,0
0.01395,0.1795,0.0413,0.0475,0.00206,0.0617,20.2,0
0.00897,0.1785,0.0292,0.056,0.00318,0.0707,18.39,0
0.00437,0.1499,0.0479,0.0526,-0.00039,0.0732,18.99,0
0.01755,0.1452,0.0451,0.0458,0.00251,0.0606,19.08,0
-0.03451,0.3748,0.096,0.1312,0.01223,0.301,43.43,1
0.01491,0.1449,0.0351,0.0682,0.0013,0.0769,15.68,0
0.01331,0.4265,0.0836,0.214,0.02716,0.3083,40.57,1
-0.00083,0.1133,0.041,0.0543,-0.00377,0.0896,14.66,0
-0.01259,0.5674,0.0764,0.1755,0.01395,0.1659,36.2,1
-0.02337,0.5363,0.1048,0.145,-0.02653,0.2689,54.27,1
-0.00909,0.1117,0.039,0.0524,-0.00556,0.0505,16.1,0
0.01225,0.1489,0.0338,0.0647,0.00402,0.0866,11.94,0
-0.00649,0.1045,0.0325,0.044,-0.00305,0.0579,11.05,0
0.00743,0.1303,0.0429,0.0384,0.00454,0.0848,17.72,0
-0.00607,0.125,0.0503,0.0394,-0.00095,0.0628,16.71,0
0.0057,0.11,0.0361,0.0398,-0.0047,0.0458,15.74,0
0.00914,0.122,0.0379,0.0324,0.00291,0.0708,18.67,0
-0.01094,0.1638,0.0476,0.0687,-0.0021,0.0695,12.44,0
-0.05465,0.2995,0.0623,0.2151,-0.00246,0.2635,28.33,1
0.00482,0.156,0.0599,0.0323,-0.00355,0.0582,13.82,0
0.01631,0.1304,0.0438,0.0432,0.00088,0.0767,11.79,0
-0.01578,0.1452,0.0435,0.0655,-0.00541,0.0865,16.22,0
0.00368,0.1592,0.0462,0.0693,0.00343,0.0477,12.96,0
-0.0096,0.1745,0.0419,0.0684,0.01012,0.0865,14.92,0
0.00136,0.3188,0.0845,0.209,-0.02138,0.1835,54.54,1
0.01526,0.1771,0.0411,0.0642,-0.00199,0.0423,12.22,0
0.0039,0.5773,0.0895,0.0965,-0.02695,0.1825,51.38,1
0.00504,0.1033,0.0581,0.035,0.00262,0.0502,19.89,0
0.00948,0.275,0.0614,0.1328,-0.00968,0.2978,64.15,1
0.00046,0.1766,0.035,0.0378,-0.0051,0.0696,19.5,0
0.01187,0.1076,0.0478,0.0386,-0.00518,0.0793,18.43,0
-0.00067,0.1209,0.0421,0.0566,-0.0031,0.0894,16.03,0
0.00719,0.154,0.0256,0.0674,-0.00155,0.0745,14.3,0
0.00466,0.1637,0.0465,0.0522,-0.00358,0.0792,15.54,0
-0.0029,0.1114,0.0401,0.0478,0.00081,0.0834,17.18,0
0.0017,0.1466,0.0268,0.0314,-0.00428,0.0539,15.77,0
-0.00439,0.1038,0.0469,0.0545,-0.00039,0.0667,14.12,0
-0.01679,0.1076,0.0382,0.0514,0.00473,0.0516,16.4,0
-0.0224,0.4542,0.0694,0.1274,0.01379,0.1703,32.54,1
-0.00304,0.101,0.0499,0.0422,-0.00527,0.0629,12.57,0
-0.00723,0.1665,0.0552,0.03,-0.0009,0.0765,15.08,0
0.01122,0.1556,0.046,0.0362,0.00075,0.0811,14.68,0
-0.0102,0.1449,0.0436,0.0311,-0.00095,0.0448,21.11,0
-0.01204,0.1124,0.0503,0.06,-0.00529,0.0826,12.51,0
0.00104,0.2462,0.0523,0.1521,0.02075,0.2488,56.64,1
0.01075,0.5618,0.0504,0.168,-0.02096,0.1587,67.05,1
0.00218,0.1775,0.0552,0.0645,0.00345,0.0438,13.63,0
-0.0128,0.1089,0.0424,0.0568,0.00814,0.0844,19.92,0
0.00495,0.1396,0.0585,0.0672,-0.00013,0.0787,17.03,0
-0.01529,0.1607,0.0326,0.0586,-0.00628,0.0441,17.29,0
-0.00219,0.1581,0.046,0.0459,-0.00033,0.0717,16.16,0
-0.00032,0.1038,0.0418,0.0381,-0.00264,0.0494,15.39,0
-0.00458,0.1495,0.0431,0.063,-0.00663,0.0527,19.15,0
0.01168,0.1298,0.0633,0.0338,-0.00724,0.056,15.32,0
-0.00828,0.1508,0.0469,0.0342,0.00142,0.047,16.65,0
0.00847,0.1081,0.0495,0.0609,0.00361,0.0675,18.25,0
-0.00606,0.1654,0.0464,0.0505,-0.00322,0.0641,21.89,0
-0.01666,0.4637,0.0654,0.1391,-0.02184,0.2173,34.97,1
0.00436,0.1502,0.0517,0.0576,-0.00243,0.0576,19.78,0
0.00697,0.1241,0.0579,0.0519,-0.00376,0.0851,11.86,0
0.03159,0.1461,0.0493,0.0499,0.00734,0.0447,13.3,0
0.01481,0.5293,0.0637,0.1945,0.00169,0.1413,58.11,1
0.00322,0.1375,0.0473,0.0541,-0.00352,0.0892,13.19,0
0.0002,0.1127,0.0504,0.0525,-0.00024,0.0687,18.1,0
-0.02883,0.4508,0.0684,0.1171,-0.02546,0.2061,29.97,1
0.01662,0.4755,0.0977,0.1908,-0.01244,0.1354,39.03,1
0.00618,0.1739,0.0535,0.043,0.00561,0.0776,16.08,0
-0.01726,0.5327,0.0455,0.1721,-0.0026,0.1235,35.86,1
-0.00646,0.1561,0.0416,0.0394,0.01026,0.0689,17.83,0
-0.00067,0.1788,0.035,0.0427,0.00192,0.0433,13.84,0
-0.00198,0.1579,0.0426,0.0575,0.0053,0.0403,16.93,0
0.00386,0.1766,0.0549,0.0619,0.00596,0.0458,14.56,0
-0.00165,0.1614,0.0494,0.0328,-0.00107,0.0584,16.65,0
0.00823,0.5113,0.1056,0.1099,-0.02162,0.2016,53.97,1
-0.01052,0.1799,0.0573,0.0554,0.00078,0.0652,21.02,0
-0.01655,0.1718,0.0381,0.055,0.00104,0.0528,12.82,0
-0.01456,0.1197,0.0572,0.0562,0.00892,0.0522,14.08,0
-0.00462,0.1643,0.0396,0.0391,0.00334,0.0736,19.43,0
0.00053,0.1202,0.037,0.0634,0.00315,0.0566,16.43,0
0.00609,0.1142,0.0498,0.0533,0.00162,0.0725,18.05,0
-0.00682,0.1763,0.0556,0.0694,0.00199,0.0818,14.04,0
-0.00853,0.465,0.0809,0.2073,-0.02543,0.2933,44.26,1
-0.00586,0.1184,0.035,0.0418,0.00312,0.0741,18.63,0
0.00623,0.154,0.0529,0.0393,0.0029,0.0861,17.57,0
-0.0309,0.6073,0.0446,0.1506,-0.01546,0.3027,35.21,1
-0.00161,0.18,0.0634,0.0545,-0.00954,0.0456,17.93,0
-0.00517,0.1116,0.0566,0.0365,0.00578,0.0833,18.32,0
-0.01339,0.1447,0.0459,0.049,0.00102,0.046,11.75,0
-0.02759,0.3184,0.0805,0.1746,0.01327,0.2015,64.46,1
0.0074,0.1017,0.0418,0.0406,-0.00394,0.0604,15.08,0
0.0143,0.3625,0.1025,0.1879,-0.01225,0.2965,44.41,1
-0.01398,0.3291,0.1173,0.1983,-0.00093,0.281,60.83,1
0.00132,0.1714,0.0545,0.0593,-0.00169,0.0523,15.76,0
-0.01481,0.2685,0.0847,0.1866,-0.02029,0.2036,51.53,1
-0.01096,0.4498,0.0996,0.152,-0.005,0.1928,29.3,1
-0.0264,0.376,0.0733,0.1581,-0.00239,0.2335,67.62,1
-0.01005,0.1589,0.0519,0.0594,-0.00082,0.0476,13.56,0
-0.01288,0.3279,0.0882,0.1689,-0.0217,0.2711,38.81,1
-0.01883,0.1217,0.0536,0.0361,0.00368,0.0812,12.17,0
0.00387,0.1259,0.027,0.0308,-0.00311,0.0668,16.23,0
-0.00769,0.1375,0.0434,0.0542,0.00102,0.0805,15.73,0
-0.00531,0.1284,0.0453,0.0459,0.00029,0.05,20.31,0
0.00807,0.1701,0.0474,0.0476,-0.00227,0.086,13.37,0
-0.0014,0.1761,0.0465,0.0655,0.00519,0.0633,15.16,0
-0.05756,0.4185,0.0574,0.2073,0.0044,0.1414,30.8,1
-0.00387,0.1259,0.037,0.0405,0.00361,0.0659,15.15,0
0.00804,0.6187,0.0689,0.1149,-0.0137,0.2,48.96,1
0.00327,0.1614,0.0482,0.0595,-0.0006,0.0675,14.25,0
0.00055,0.1247,0.0468,0.0644,0.00043,0.0769,20.23,0
-0.01039,0.5549,0.0839,0.1018,0.01979,0.1647,47.98,1
0.00879,0.3697,0.0853,0.1874,-0.00501,0.286,52.67,1
0.01035,0.1417,0.0556,0.034,-0.00094,0.0624,19.31,0
-0.00793,0.1618,0.0431,0.0561,-0.00373,0.0508,18.09,0
0.00233,0.1076,0.0525,0.0597,-0.00231,0.0486,13.79,0
-0.00636,0.5003,0.1057,0.18,-0.01425,0.2047,62.23,1
-0.03096,0.5736,0.0876,0.1282,0.01687,0.2931,41.64,1
0.01543,0.1562,0.0475,0.0359,0.0008,0.0778,20.81,0
0.00174,0.156,0.0449,0.054,3e-05,0.0828,15.04,0
0.00478,0.1171,0.0476,0.0393,0.00323,0.0573,20.68,0
0.00914,0.1542,0.0474,0.0612,0.00453,0.0743,15.05,0
0.02505,0.3975,0.0532,0.131,-0.00044,0.2135,65.78,1
0.0021,0.152,0.045,0.0689,-0.00035,0.0587,17.14,0
0.01785,0.5511,0.0707,0.1843,0.00126,0.292,28.62,1
-0.00315,0.1744,0.0477,0.0681,0.0008,0.0747,19.53,0
0.00575,0.1143,0.055,0.0518,0.00142,0.0507,17.78,0
0.01603,0.1378,0.0497,0.0325,0.0001,0.0827,16.06,0
0.00061,0.1032,0.0393,0.058,0.00232,0.0544,13.17,0
0.00231,0.1762,0.0471,0.045,0.0016,0.0805,12.58,0
-0.00642,0.1254,0.051,0.0522,3e-05,0.0897,11.36,0
-0.00516,0.1333,0.0462,0.0567,0.00442,0.0456,15.84,0
0.0113,0.114,0.0404,0.0391,0.00321,0.0858,16.79,0
0.00886,0.1367,0.0523,0.0667,-0.00298,0.0704,20.39,0
-0.00647,0.1208,0.0545,0.0359,-0.00161,0.0628,20.95,0
-0.00321,0.1427,0.0499,0.0531,-0.00059,0.0408,20.85,0
0.00459,0.1503,0.0418,0.0518,-2e-05,0.0511,20.32,0
0.01112,0.1132,0.0323,0.059,-0.00274,0.0444,16.72,0
0.01618,0.249,0.0459,0.1052,0.01231,0.2275,46.43,1
0.00731,0.1213,0.0374,0.0513,0.00078,0.0689,18.27,0
-0.01778,0.6429,0.0668,0.1143,-0.00505,0.2882,62.78,1
-0.00435,0.1521,0.053,0.0511,-0.00222,0.0635,18.0,0
0.01171,0.1113,0.0325,0.0325,0.0101,0.0445,17.12,0
0.01036,0.1344,0.0455,0.0347,0.00243,0.0626,12.9,0
0.00582,0.1728,0.0415,0.0634,0.00017,0.0467,18.66,0
0.01707,0.1074,0.0504,0.0479,-0.00227,0.0807,12.36,0
0.00273,0.139,0.0361,0.069,-0.00234,0.0892,18.63,0
-0.00504,0.1678,0.0492,0.0447,0.00292,0.0488,13.78,0
0.04204,0.2437,0.1053,0.1197,-0.00389,0.1255,54.82,1
0.00646,0.1684,0.0291,0.0525,0.0045,0.0448,15.19,0
-0.01202,0.4686,0.0801,0.1479,-0.01039,0.2907,39.55,1
-0.00539,0.1165,0.0526,0.0557,0.00198,0.0593,13.1,0
-0.00448,0.1771,0.0429,0.0675,0.00271,0.0483,19.84,0
-0.00228,0.1312,0.049,0.064,0.00072,0.0854,13.53,0
0.00914,0.3162,0.0545,0.1096,0.0054,0.1651,51.88,1
0.01227,0.1387,0.0355,0.0665,0.00142,0.0537,14.21,0
0.00407,0.1547,0.0399,0.0501,0.00057,0.0804,17.8,0
0.00353,0.1339,0.0431,0.0594,-0.01022,0.0883,20.77,0
0.0084,0.1686,0.0482,0.0525,0.00246,0.0729,16.09,0
0.01833,0.1392,0.0503,0.0511,-0.00454,0.0512,12.01,0
-0.00396,0.1451,0.0411,0.0629,0.00415,0.0888,21.94,0
-0.01375,0.3195,0.0636,0.1395,-0.00103,0.3145,63.21,1
-0.01004,0.1784,0.0355,0.0535,0.00453,0.0456,12.15,0
0.00084,0.1527,0.0374,0.0657,-0.00999,0.0465,16.09,0
-0.02032,0.3755,0.0913,0.1436,0.00788,0.2728,66.56,1
-0.0121,0.1445,0.0477,0.0326,-0.00061,0.0661,13.52,0
0.02037,0.4458,0.0734,0.1717,0.02736,0.2445,37.8,1
0.009,0.2693,0.1074,0.1171,-0.00141,0.1708,59.5,1
6e-05,0.1398,0.0461,0.0474,-0.00236,0.0894,21.93,0
0.0028,0.1622,0.0407,0.0353,0.00027,0.0757,15.98,0
-0.00419,0.1709,0.047,0.0359,0.00233,0.0793,14.5,0
-0.00505,0.1385,0.0555,0.0608,0.00761,0.0857,19.59,0
0.00204,0.1291,0.0565,0.0576,-0.00463,0.062,18.03,0
0.0041,0.1014,0.0364,0.0629,0.00178,0.0705,11.25,0
0.00204,0.3186,0.0576,0.0933,-0.00542,0.3191,44.38,1
-0.00318,0.1643,0.0395,0.0399,0.00216,0.0541,21.27,0
-0.00098,0.1576,0.05,0.0365,-0.00242,0.0859,16.04,0
-0.00525,0.1393,0.0514,0.042,-0.0013,0.0446,21.18,0
-0.00613,0.1357,0.0402,0.0607,0.00613,0.059,18.42,0
-0.00448,0.1255,0.04,0.0534,0.00056,0.0533,14.22,0
-0.00246,0.157,0.0444,0.0631,0.00229,0.0642,19.16,0
0.01339,0.1335,0.0419,0.0457,0.00255,0.0556,15.94,0
-0.01898,0.1549,0.0359,0.045,-0.00156,0.05,11.29,0
-0.00578,0.5266,0.0805,0.1171,0.00222,0.2882,50.58,1
-0.00173,0.118,0.0381,0.0311,-9e-05,0.0704,14.3,0
-0.002,0.1519,0.0434,0.0499,-0.00143,0.0443,17.59,0
-0.00548,0.1577,0.0456,0.0416,-0.00772,0.0415,15.84,0
0.00356,0.1114,0.0507,0.0426,-0.00236,0.0722,19.08,0
-0.00341,0.1402,0.0499,0.05,-0.00567,0.0544,18.52,0
-0.02318,0.3752,0.1076,0.1373,-0.0116,0.2477,57.32,1
-0.00066,0.1019,0.0406,0.0437,0.00112,0.0515,14.26,0
0.00832,0.6319,0.0486,0.1188,0.0002,0.1947,57.27,1
0.00405,0.1586,0.0493,0.0318,0.00079,0.0633,12.48,0
0.00022,0.1777,0.0459,0.0666,0.00439,0.0527,12.72,0
0.00393,0.1633,0.0384,0.0354,-0.00258,0.0798,20.72,0
0.00558,0.1018,0.0398,0.0577,0.00282,0.0762,17.44,0
-0.01708,0.1134,0.0496,0.0664,0.00664,0.0731,11.44,0
0.00867,0.147,0.0324,0.0636,0.00535,0.0791,14.9,0
0.00305,0.132,0.0517,0.0415,-0.00546,0.085,14.7,0
0.00664,0.5171,0.0368,0.1199,-0.00366,0.1555,64.25,1
-0.00091,0.1384,0.0494,0.0558,-0.00476,0.0807,13.25,0
4e-05,0.1337,0.0486,0.0327,0.00268,0.076,12.52,0
-0.00404,0.1748,0.0627,0.0635,0.00149,0.0608,20.71,0
0.00515,0.1594,0.0345,0.048,-0.00718,0.0816,16.99,0
-0.00597,0.1183,0.0453,0.0506,-0.00559,0.042,21.25,0
-0.00433,0.1662,0.0518,0.0401,0.00504,0.0797,18.46,0
0.00773,0.1792,0.0556,0.0584,-0.00485,0.0537,14.07,0
0.01063,0.1251,0.0668,0.0513,0.00335,0.0647,20.85,0
-0.00196,0.1189,0.0505,0.0501,-0.00018,0.0745,18.28,0
0.00728,0.1296,0.044,0.0489,0.00374,0.0751,11.71,0
0.00214,0.5871,0.0938,0.1463,-0.00606,0.2587,50.52,1
-0.03026,0.5136,0.1095,0.0924,0.00234,0.306,53.34,1
0.01998,0.3715,0.039,0.1102,0.01873,0.2878,65.47,1
-0.01688,0.1267,0.0474,0.0387,-0.00553,0.0559,12.78,0
-0.03455,0.4484,0.0902,0.1678,0.01459,0.2218,48.96,1
0.00766,0.1745,0.0507,0.0616,-0.00084,0.0559,20.85,0
-0.00295,0.109,0.0564,0.0533,0.00232,0.0532,20.52,0
0.00243,0.1421,0.0534,0.0428,0.00252,0.0516,21.59,0
0.00894,0.4278,0.0779,0.1656,-0.02701,0.2478,46.74,1
0.00334,0.1619,0.0369,0.0618,0.00402,0.053,11.86,0
-0.02765,0.3166,0.0745,0.1618,-0.01237,0.2349,65.08,1
-0.00607,0.1059,0.0398,0.0505,0.00324,0.0659,20.7,0
0.00469,0.1585,0.0548,0.0528,-0.00037,0.044,11.86,0
0.01177,0.5805,0.0986,0.1927,0.00703,0.237,43.28,1
-0.01045,0.148,0.046,0.0473,-0.00078,0.0741,21.78,0
-0.00556,0.1562,0.0399,0.0434,0.00305,0.0454,11.66,0
-0.00074,0.5751,0.112,0.1593,-0.01618,0.1782,62.21,1
-0.00218,0.1137,0.0507,0.0393,-0.00242,0.0465,15.41,0
-0.02424,0.5087,0.0873,0.1903,-0.01419,0.1425,38.39,1
-0.00692,0.172,0.0456,0.0382,-0.00227,0.0766,19.26,0
-0.00256,0.1389,0.0451,0.0539,-0.00134,0.0458,13.84,0
-0.01065,0.1304,0.0482,0.0661,-0.00393,0.0454,12.72,0
0.01914,0.1546,0.0431,0.0348,-0.00382,0.0737,15.0,0
0.00434,0.1437,0.047,0.0604,0.01253,0.0432,11.05,0
0.00639,0.5638,0.1015,0.1485,-0.00601,0.2003,63.24,1
0.01253,0.1384,0.0314,0.0547,-0.00081,0.0665,15.64,0
-0.01074,0.1297,0.0346,0.0369,-0.00133,0.0774,11.94,0
0.01105,0.1594,0.0404,0.0595,-2e-05,0.0855,21.05,0
0.01681,0.153,0.0385,0.0317,-0.00156,0.0519,19.41,0
0.00231,0.1728,0.0539,0.0672,-0.00059,0.0816,15.15,0
-0.00113,0.1166,0.047,0.0662,-0.00023,0.0407,17.66,0
-0.00454,0.1383,0.0319,0.0564,0.00087,0.0411,21.33,0
0.00912,0.1429,0.0372,0.0418,-0.00275,0.0801,14.65,0
-0.00508,0.623,0.0847,0.1814,-0.00127,0.221,46.4,1
0.00837,0.5932,0.0699,0.1069,-0.00684,0.2531,30.47,1
-0.00065,0.1034,0.055,0.0316,-0.00198,0.058,11.26,0
0.03075,0.3061,0.102,0.0965,0.02317,0.2175,63.22,1
0.00117,0.1455,0.0499,0.0324,-0.00859,0.0523,18.06,0
0.00335,0.1124,0.0514,0.0354,0.00036,0.0523,16.05,0
0.00338,0.1785,0.0333,0.0607,-0.00195,0.0516,19.83,0
-0.00238,0.1161,0.0456,0.0664,0.00279,0.0835,19.91,0
-0.00038,0.1269,0.035,0.0683,0.00704,0.0584,19.79,0
-0.0052,0.1184,0.0431,0.0507,-0.00103,0.0683,17.24,0
0.00452,0.115,0.0583,0.0308,0.00164,0.0537,16.11,0
0.01033,0.1178,0.0399,0.0596,0.00269,0.0688,14.63,0
-0.01113,0.1445,0.045,0.0355,0.00137,0.0705,21.93,0
-0.00305,0.1242,0.0604,0.0495,-0.00423,0.0662,11.27,0
0.00686,0.2842,0.115,0.1285,4e-05,0.263,55.35,1
0.00183,0.1242,0.0455,0.0431,-0.00254,0.0567,19.58,0
-0.00588,0.1097,0.0516,0.042,1e-05,0.059,16.83,0
0.03713,0.5509,0.1001,0.124,0.01003,0.1443,54.8,1
0.01332,0.1418,0.0386,0.038,0.00242,0.0686,21.86,0
-0.01575,0.1609,0.0391,0.0455,-0.00364,0.0858,11.06,0
-0.03851,0.4712,0.1037,0.1674,-0.00085,0.3078,41.36,1
-0.00475,0.1435,0.0602,0.0471,-0.00418,0.0783,13.72,0
0.00582,0.169,0.0482,0.0626,0.00074,0.0684,21.99,0
-0.0011,0.1546,0.0292,0.0373,-0.00068,0.0695,15.54,0
0.01451,0.1091,0.048,0.0628,0.00066,0.047,21.42,0
0.00355,0.1057,0.0472,0.05,-0.00362,0.0534,11.15,0
0.00214,0.1031,0.0293,0.051,-0.00094,0.071,15.88,0
-0.00618,0.1454,0.0346,0.0626,0.00514,0.067,19.76,0
0.00264,0.2711,0.0872,0.1077,0.01335,0.207,55.11,1
-0.03082,0.2619,0.0761,0.1959,-0.02834,0.1943,43.26,1
0.01652,0.1167,0.0523,0.0509,0.00314,0.0461,11.63,0
-0.00522,0.1226,0.0457,0.0658,-0.00378,0.0752,18.9,0
-0.00347,0.1299,0.0418,0.0418,0.00235,0.073,12.66,0
0.00065,0.1312,0.0445,0.0574,-0.00354,0.0568,17.15,0
-0.00162,0.1611,0.0502,0.0478,-0.00852,0.087,18.74,0
0.00333,0.51,0.0804,0.187,-0.02007,0.1648,42.18,1
0.00158,0.1749,0.0483,0.0603,-0.00023,0.05,14.2,0
0.00202,0.1673,0.0418,0.0443,-0.00464,0.0548,16.36,0
0.0049,0.6305,0.0815,0.1279,0.00553,0.2757,49.74,1
-0.01755,0.5122,0.0857,0.1347,0.00623,0.2657,61.46,1
-0.00176,0.1095,0.0469,0.0321,0.00097,0.0837,17.07,0
0.0259,0.5891,0.0412,0.2076,0.01126,0.1961,56.31,1
-0.01609,0.1622,0.0436,0.047,-0.00081,0.0758,15.87,0
